,old_name,modern_name,type_of_rule,modern_country,wikipage,infobox,infobox_keys,description,instance_of,inception,dissolved,religion,geoLoc,capital
459,Isenburg (Adelsgeschlecht),Isenburg,['Grafschaft'],"['DE-HE', 'DE-RP']",<wptools.page.WPToolsPage object at 0x7f9593c1d550>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,"''Nieder-Isenburg'': 1664 [[Kondominium]] von [[Walderdorff (Adelsgeschlecht)|Walderdorff]] und [[Grafschaft Wied|Wied]]<br />''Ober-Isenburg:'' 1815 [[Kaisertum Österreich|Österreich]], 1816 [[Großherzogtum Hessen]] und Teile an [[Kurfürstentum Hessen|Kurhessen]]",reformiert,"(nan, nan)","''Nieder-Isenburg:'' [[Isenburg (Stammburg)|Isenburg]], [[Schloss Arenfels|Arenfels]], [[Burg Limburg (Hessen)|Limburg]], [[Burg Grenzau|Grenzau]],<br />''Ober-Isenburg:'' [[Schloss Büdingen|Büdingen]], [[Burg Ronneburg|Ronneburg]], [[Schloss Birstein|Birstein]], [[Isenburger Schloss|Offenbach]]<br />''Büdinger Speziallinien (ab 1787):'' [[Schloss Büdingen|Büdingen]], [[Ysenburg-Büdingen-Marienborn|Marienborn]], [[Schloss Meerholz|Meerholz]], [[Schloss Wächtersbach|Wächtersbach]]"
460,Kanonissenstift Lindau,Lindau,['Reichskloster'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c1d990>,False,[nan],,,,,,"(nan, nan)",
461,Kanton Appenzell,Appenzell,['Zugewandter Ort'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c1db90>,False,[nan],,,,,,"(nan, nan)",
462,Kanton Glarus,Glarus,['Eidgenössischer Ort'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c1d790>,True,"['name', 'abkürzung', 'wappen', 'wappen_name', 'sprache', 'hauptort', 'grösster ort', 'beitrittsjahr', 'fläche', 'fläche_rang', 'einwohner_rang', 'dichte_rang', 'lage', 'karte', 'gemeinden', 'website']",,,,,,"(nan, nan)",
463,Kanton Zug,Zug,['Eidgenössischer Ort'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c24f10>,True,"['name', 'abkürzung', 'wappen', 'wappen_name', 'sprache', 'hauptort', 'beitrittsjahr', 'fläche', 'fläche_rang', 'einwohner_rang', 'dichte_rang', 'lage', 'karte', 'gemeinden', 'website']",,,,,,"(nan, nan)",
464,Kaufbeuren,Kaufbeuren,"['Freie Reichsstadt', 'Reichsstadt']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c24bd0>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'nuts', 'gliederung', 'adresse', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('10/37/27/E', '47/52/52/N')",
465,Kaysersberg,Kaysersberg,"['Freie Reichsstadt', 'Reichsstadt']",['FR'],<wptools.page.WPToolsPage object at 0x7f9593c29f50>,True,"['nomhameau', 'commune', 'armoiries', 'région', 'département', 'arrondissement', 'canton', 'datefusion', 'status', 'insee', 'cp', 'longitude', 'latitude', 'alt mini', 'alt maxi', 'km²', 'siteweb', 'image', 'image-desc']",,,,,,"('07/15/39/E', '48/08/21/N')",
466,Kehdingen,Kehdingen,"['Gliedstaat', 'Land']",['DE-NI'],<wptools.page.WPToolsPage object at 0x7f9593c2ac90>,False,[nan],,,,,,"(nan, nan)",
467,Kempten (Allgäu),Kempten,"['Freie Reichsstadt', 'Reichsstadt']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c29510>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'bundesland', 'regierungsbezirk', 'höhe', 'plz', 'vorwahl', 'gliederung', 'gemeindeschlüssel', 'nuts', 'adresse', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('10/19//E', '47/44//N')",
468,Kloster Altenberg,Altenberg,['Reichsabtei'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f9593c29ed0>,False,[nan],,,,,,"(nan, nan)",
469,Kloster Baindt,Baindt,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c29590>,False,[nan],,,,,,"(nan, nan)",
470,Kloster Buxheim,Buxheim,['Kartause'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c2acd0>,False,[nan],,,,,,"(nan, nan)",
471,Kloster Disentis,Disentis,['Reichsabtei'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c2ad10>,False,[nan],,,,,,"(nan, nan)",
472,Kloster Einsiedeln,Einsiedeln,['Reichsabtei'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c31e10>,True,"['staat', 'kirchenprovinz', 'abt', 'emeritierter abt', 'fläche', 'stand', 'pfarreien', 'einwohner', 'katholiken', 'ordenspriester', 'ordensbrüder', 'ordensschwestern', 'ritus', 'liturgiesprache', 'kathedrale', 'website']",,,,,,"(nan, nan)",
473,Kloster Elchingen#Reichsabtei Elchingen,Elchingen,['Reichsabtei'],"['DE-BW', 'DE-BY']",<wptools.page.WPToolsPage object at 0x7f9593c31fd0>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,[[Landstände|landständiger]] [[Abtei]],1803: [[Kurfürstentum Bayern]]; 1810: Ulmer Teil zum [[Königreich Württemberg]],[[römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Oberelchingen|Elchingen]]
474,Kloster Ellwangen,Ellwangen,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c31ed0>,False,[nan],,,,,,"(nan, nan)",
475,Kloster Engelberg,Engelberg,['Abtei'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c31f50>,True,"['stil', 'style', 'titel', 'titelfarbe', 'bildname', 'feldname1', 'daten1', 'feldname2', 'daten2', 'feldname3', 'daten3', 'feldname4', 'daten4', 'feldname5', 'daten5', 'feldname6', 'daten6', 'feldname7', 'daten7', 'feldname8', 'daten8', 'feldname9', 'daten9', 'feldname10', 'daten10', 'feldname11', 'daten11', 'feldname12', 'daten12', 'feldname13', 'daten13', 'feldname14', 'daten14', 'feldname15', 'daten15', 'feldname16', 'daten16', 'feldname17', 'daten17', 'feldname18', 'daten18', 'feldname19', 'daten19']",,,,,,"(nan, nan)",
476,Kloster Gengenbach,Gengenbach,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c31610>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'karte reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'nachfolger']",,,karolingischem Königskloster; ottonischem Reichskloster; bischöflichem Eigenkloster; Reichskloster;,1803: [[Kurfürstentum Baden]],[[römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Gengenbach]]
477,Kloster Irsee,Irsee,['Reichsabtei'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c39f50>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,1803: [[Kurfürstentum Bayern]]; 1806: [[Königreich Bayern]],[[römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Irsee]]
478,Kloster Lorsch,Lorsch,['Reichsabtei'],['DE-HE'],<wptools.page.WPToolsPage object at 0x7f9593c39d10>,True,"['name', 'bild', 'beschriftung', 'staats-gebiet', 'typ', 'kriterien', 'referenz-nr', 'link', 'region', 'jahr']",,,,,,"(nan, nan)",
479,Kloster Murbach,Murbach-Lüders,['Gefürstete Abtei'],['FR'],<wptools.page.WPToolsPage object at 0x7f9593c39c90>,False,[nan],,,,,,"(nan, nan)",
480,Kloster Muri,Muri,['Abtei'],['CH'],<wptools.page.WPToolsPage object at 0x7f9593c39f90>,False,[nan],,,,,,"(nan, nan)",
481,Kloster Obermarchtal,Marchtal,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c39f10>,False,[nan],,,,,,"(nan, nan)",
482,Kloster Oberschönenfeld,Oberschönenfeld,['Abtei'],['DE'],<wptools.page.WPToolsPage object at 0x7f9593c3cf90>,True,"['titel', 'bild', 'beschreibung', 'bildbreite', 'lage', 'bistum', 'breitengrad', 'längengrad', 'region-iso', 'patrozinium', 'gründungsjahr', 'auflösung', 'wiederbesiedlung', 'kongregation', 'tochterklöster']",Zisterzienserinnenabtei Oberschönenfeld,,,[[1803]],,"('10.72648644', '48.31227806')",
483,Kloster Petershausen,Petershausen,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c3ccd0>,False,[nan],,,,,,"(nan, nan)",
484,Kloster Reichenau,Reichenau,['Kloster'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c3cb50>,False,[nan],,,,,,"(nan, nan)",
485,Kloster Roggenburg,Roggenburg,['Reichsstift'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c3cf50>,False,[nan],,,,,,"(nan, nan)",
486,Kloster Rottenmünster,Rottenmünster,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c3c710>,False,[nan],,,,,,"(nan, nan)",
487,Kloster Sankt Emmeram,Sankt Emmeram zu Regensburg,['Reichsabtei'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593c3cd10>,False,[nan],,,,,,"(nan, nan)",
488,Kloster Schussenried,Schussenried,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593c3ce90>,False,[nan],,,,,,"(nan, nan)",
489,Kloster Schöntal,Schöntal,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593bc7910>,True,"['titel', 'bild', 'beschreibung', 'lage', 'bistum', 'breitengrad', 'längengrad', 'region-iso', 'nummer', 'gründungsjahr', 'auflösung', 'mutterkloster', 'primarabtei']",Die Hauptgebäude des Klosters,,,[[1802]],,"('09/30/16.92/E', '49/19/41.16/N')",
490,Kloster St. Georg (Isny),Sankt Georgen zu Isny,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593bc7fd0>,False,[nan],,,,,,"(nan, nan)",
491,Kloster St. Ulrich und Afra (Augsburg),Sankt Ulrich und Afra zu Augsburg,"['Stift (Kirche)', 'Reichsstift']",['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593bc73d0>,True,"['name', 'wappen', 'karte', 'bildtext', 'karte reichskreis', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'nachfolger']",,,bischöflichem [[Eigenkloster]]; Reichskloster,1802/03 an [[Reichsstadt Augsburg]] und [[Kurfürstentum Bayern]]; 1805/05 mir Augsburg ganz an das [[Königreich Bayern]],[[römisch-katholisch]],"(nan, nan)","[[Augsburg]], St. Ulrich und Afra"
492,Kloster Söflingen,Söflingen,['Reichsabtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593bc7dd0>,False,[nan],,,,,,"(nan, nan)",
493,Kloster Ursberg,Ursberg,['Reichsstift'],['DE'],<wptools.page.WPToolsPage object at 0x7f9593bc7b90>,True,"['name', 'wappen', 'alternativnamen', 'herrschaft/regierung', 'herrscher', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'nachfolger']",,,,[[Kurfürstentum Bayern]],[[römisch-katholisch]],"(nan, nan)",[[Ursberg]]
494,Kloster Walkenried,Walkenried,['Abtei'],['DE-NI'],<wptools.page.WPToolsPage object at 0x7f9593bc7bd0>,True,"['titel', 'bild', 'beschreibung', 'lage', 'breitengrad', 'längengrad', 'region-iso', 'nummer', 'gründungsjahr', 'auflösung', 'mutterkloster', 'primarabtei', 'tochterklöster']",Blick auf die Klausur und die Ruinen der Klosterkirche von Westen,,,[[1546]],,"('10.61917', '51.58306')",
495,Kloster Weißenau,Weißenau,['Reichsstift'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593bcff50>,False,[nan],,,,,,"(nan, nan)",
496,Kloster Weißenburg (Elsass),Weißenburg,['Fürstpropstei'],['FR'],<wptools.page.WPToolsPage object at 0x7f9593bcffd0>,False,[nan],,,,,,"(nan, nan)",
497,Kloster Werden,Werden,['Reichsabtei'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f9593bcfcd0>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'karte reichskreis', 'kreistag', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'nachfolger']",,,Eigenkloster; Königskloster; Reichskloster,1803: [[Preußen]]<br />1808: [[Großherzogtum Berg]]<br />1815: [[Provinz Jülich-Kleve-Berg|Preußen]],[[römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Essen-Werden|Werden]]
498,Kloster Wettenhausen,Wettenhausen,['Reichsstift'],['DE'],<wptools.page.WPToolsPage object at 0x7f9593bcfc90>,False,[nan],,,,,,"(nan, nan)",
499,Kloster Wiesensteig,Wiesensteig,['Abtei'],[],<wptools.page.WPToolsPage object at 0x7f9593bcf7d0>,False,[nan],,,,,,"(nan, nan)",
500,Kloster Zwiefalten,Zwiefalten,['Abtei'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593bcfd10>,True,"['name', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'karte reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,[[Eigenkloster]]; gewöhnlicher [[Abtei]],1803 Kurfürstentum [[Württemberg]],[[Römisch-katholische Kirche|römisch-katholisch]],"(nan, nan)",[[Zwiefalten]]
501,Kolb von Wartenberg,Wartenberg,['Reichsgraf'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593bcfd90>,False,[nan],,,,,,"(nan, nan)",
502,Kurfürstentum Bayern,Bayern,['Kurfürstentum'],"['DE-BY', 'AT']",<wptools.page.WPToolsPage object at 0x7f9593bd3f50>,True,"['wappen', 'bildtext', 'karte', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'nachfolger']",,,[[Herzogtum Bayern (HRR)|Herzogtum Bayern]],"1777: [[Personalunion]] mit [[Kurpfalz]] ([[Kurpfalz-Bayern]])
1806: Erhebung zum [[Königreich Bayern]]",[[römisch-katholisch]],"(nan, nan)",[[München]]
503,Kurfürstentum Braunschweig-Lüneburg,Hannover,['Fürstentum'],['DE-NI'],<wptools.page.WPToolsPage object at 0x7f9593bd3e90>,True,"['wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,[[Fürstentum Calenberg]] (bis 1692),"[[Königreich Westphalen]] (1807, [[Frieden von Tilsit]]); [[Königreich Hannover]] (1814, [[Rechtsnachfolge]])",[[lutherisch]],"(nan, nan)","[[Hannover]], [[Herrenhausen]], [[London]]"
504,Kurfürstentum Sachsen,Sachsen,['Kurfürstentum'],['DE-SN'],<wptools.page.WPToolsPage object at 0x7f9593bd3c90>,True,"['name', 'wappen', 'karte', 'bildtext', 'periode', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'nachfolger']",,,,,"[[Katholische Kirche|katholisch]] bis 1525/1527, danach [[Evangelisch-lutherische Kirchen|lutherisch]]","(nan, nan)","[[Wittenberg]] bis 1547, danach [[Dresden]]<br /><br />zeitweilig [[Meißen]] (15. Jh.), [[Torgau]] (16. Jh.)"
505,Kurköln,Köln,['Erzbistum'],['DE-NW'],<wptools.page.WPToolsPage object at 0x7f9593bd3ed0>,True,"['wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'konfession/religion', 'sprache/n', 'nachfolger']",,,Entstanden im 10. Jahrhundert,"linksrheinisch: 1798/1801 [[Département de la Roer]], [[Département de Rhin-et-Moselle]]; 
rechtsrheinisch: 1803 an [[Herzogtum Nassau]], [[Landgrafschaft Hessen-Darmstadt]], [[Grafschaft Wied]]-Runkel","[[römisch-katholisch]], im 16. Jahrhundert vorübergehend [[lutherisch]] und [[calvinistisch]]","(nan, nan)","[[Köln]], ab 1597 [[Bonn]]"
506,Kurpfalz,Pfalzgrafschaft bei Rhein,"['Graf#Pfalzgraf', 'Pfalzgrafschaft']","['DE-RP', 'DE-BW']",<wptools.page.WPToolsPage object at 0x7f9593bdde50>,True,"['name', 'wappen', 'karte', 'bildtext', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'reichstag', 'reichskreis', 'kreistag', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,"1085 entstanden aus dem Amt des Pfalzgrafen von [[Herzogtum Lothringen|Lothringen]], wiedererstanden im [[Hausvertrag von Pavia]] 1329",[[Kurpfalz-Bayern]] 1777,"seit 1546 große Teile der Bevölkerung und Obrigkeit [[lutherisch]], 1556 offiziell lutherisch, 1561 Obrigkeit [[calvinistisch]], 1563 offiziell calvinistisch, seit 1685 Obrigkeit [[römisch-katholisch]] aber Bevölkerung weiterhin überwiegend reformiert ([[Pfälzische Kirchenteilung]]) mit kleinen mennonitischen und jüdischen Minderheiten","(nan, nan)","[[Heidelberg]], [[Mannheim]]<br />Sommerresidenz [[Schwetzingen]]"
507,Kurpfalz-Bayern,Kurpfalz-Bayern,['Grafschaft'],"['DE-BY', 'DE-NW', 'DE-RP', 'DE-BW', 'DE-HE']",<wptools.page.WPToolsPage object at 0x7f9593bddcd0>,True,"['wappen', 'bildtext', 'karte', 'alternativnamen', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,"[[Kurbayern]], [[Kurpfalz]], [[Herzogtum Jülich]], [[Herzogtum Berg]]","1806 [[Königreich Bayern]], schon 1801/03 starke Gebietsveränderungen, Verluste an [[Frankreich]], [[Großherzogtum Baden|Baden]], [[Nassau-Usingen]], [[Fürstentum Leiningen]], [[Herzogtum Jülich]] u.&nbsp;a.","[[römisch-katholisch]], [[lutherisch]], [[Reformierte Kirchen|reformiert]] geduldet: [[Geschichte der Juden in Deutschland|Juden]] und [[Mennoniten]]","(nan, nan)","[[Mannheim]], [[München]]"
508,Kurtrier,Trier,['Erzstift'],"['DE', 'FR', 'LU']",<wptools.page.WPToolsPage object at 0x7f9593bdd150>,False,[nan],,,,,,"(nan, nan)",
509,Königreich Burgund,Burgund,['Königreich'],"['FR', 'CH', 'IT']",<wptools.page.WPToolsPage object at 0x7f9593bdda90>,False,[nan],,,,,,"(nan, nan)",
510,Königreich Böhmen,Böhmen,['Herzogtum'],['CZ'],<wptools.page.WPToolsPage object at 0x7f9593bdda50>,False,[nan],,,,,,"(nan, nan)",
511,Land Hadeln,Hadeln,"['Gliedstaat', 'Land']",['DE-NI'],<wptools.page.WPToolsPage object at 0x7f9593be4bd0>,False,[nan],,,,,,"(nan, nan)",
512,Landau in der Pfalz,Landau,['Reichsstadt'],['DE-RP'],<wptools.page.WPToolsPage object at 0x7f9593be4990>,True,"['art', 'wappen', 'breitengrad', 'längengrad', 'lageplan', 'lageplanbeschreibung', 'bundesland', 'höhe', 'plz', 'vorwahl', 'gemeindeschlüssel', 'locode', 'nuts', 'gliederung', 'adresse', 'website', 'bürgermeister', 'bürgermeistertitel', 'partei']",,,,,,"('8/7/23/E', '49/11/58/N')",
513,Landfautei am Bruhrain,Bruchsal,['Fürstentum'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593be4e10>,False,[nan],,,,,,"(nan, nan)",
514,Landgrafschaft Breisgau,Breisgau,['Landgrafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593be4fd0>,False,[nan],,,,,,"(nan, nan)",
515,Landgrafschaft Burgund,Landgrafschaft Burgund,['Republik'],['CH-BE'],<wptools.page.WPToolsPage object at 0x7f9593be4910>,True,"['name', 'karte', 'bildtext', 'vorläufer', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'konfession/religion', 'sprache/n', 'nachfolger']",,,[[Buchegg (Adelsgeschlecht)|Grafschaft Buchegg]] (bis 1313)<br />[[Neu-Kyburg|Grafschaft Neu-Kyburg]] (bis 1406),"Reichsexemption&nbsp;1648,&nbsp;nach&nbsp;1798: [[Kanton Bern]]","bis 1528: [[römisch-katholisch]], danach: [[Reformierte Kirchen|evangelisch-reformiert]]","(nan, nan)",
516,Landgrafschaft Elsass,Elsass,['Landgrafschaft'],['FR'],<wptools.page.WPToolsPage object at 0x7f9593be4b50>,False,[nan],,,,,,"(nan, nan)",
517,Landgrafschaft Hessen,Hessen,"['Graf#Landgraf', 'Landgrafschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f9593be4890>,False,[nan],,,,,,"(nan, nan)",
518,Landgrafschaft Hessen-Darmstadt,Hessen-Darmstadt,"['Graf#Landgraf', 'Landgrafschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f9593be4f10>,True,"['wappen', 'karte', 'bildtext', 'vorläufer', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'nachfolger']",,,bis 1567 [[Landgrafschaft Hessen]],1806 Großherzogtum Hessen,[[lutherisch]],"(nan, nan)",[[Darmstadt]]
519,Landgrafschaft Hessen-Kassel,Hessen-Kassel,"['Graf#Landgraf', 'Landgrafschaft']",['DE-HE'],<wptools.page.WPToolsPage object at 0x7f9593be8f90>,True,"['wappen', 'karte', 'alternativnamen', 'vorläufer', 'staatsoberhaupt', 'region-iso', 'reichstag', 'reichsmatrikel', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'einwohner', 'nachfolger']",,,bis 1567 [[Landgrafschaft Hessen]],1807 (de facto) aufgegangen im [[Königreich Westphalen]] /1813 (in Rechtsnachfolge) [[Kurfürstentum Hessen]],[[Reformierte Kirchen|reformiert]] und [[lutherisch]],"(nan, nan)",[[Kassel]]
520,Landgrafschaft Klettgau,Klettgau,['Landgrafschaft'],['DE-BW'],<wptools.page.WPToolsPage object at 0x7f9593be8d50>,False,[nan],,,,,,"(nan, nan)",
521,Landgrafschaft Leuchtenberg,Leuchtenberg,['Landgrafschaft'],['DE-BY'],<wptools.page.WPToolsPage object at 0x7f9593be8410>,True,"['wappen', 'karte', 'regierungsform', 'staatsoberhaupt', 'region-iso', 'reichskreis', 'hauptstädte/residenzen', 'dynastien', 'konfession/religion', 'sprache/n', 'fläche', 'einwohner', 'nachfolger']",,,,[[Königreich Bayern]],"[[römisch-katholisch]], kurzzeitig [[protestantisch]]","(nan, nan)","[[Leuchtenberg]], [[Pfreimd]]"
